DateTime,Date,Time,Hour,Minute,DayOfWeek,DayOfMonth,BarInSession,Open,High,Low,Close,Volume,BarDirection,BodySize,UpperWick,LowerWick,BarRange,VWAP,VWAP_SD1_Upper,VWAP_SD1_Lower,VWAP_SD2_Upper,VWAP_SD2_Lower,VWAP_SD3_Upper,VWAP_SD3_Lower,VWAP_ZScore,CumDelta_Close,CumDelta_High,CumDelta_Low,ATR_14,ATR_5,ADX_14,RSI_14,EMA_9,EMA_21,SMA_50,SMA_200,SessionHigh,SessionLow,SessionOpen,SessionRange,SessionPosition,DistFromHigh,DistFromLow,ConsecUpBars,ConsecDownBars,IsNewSession,AsiaHigh,AsiaLow,AsiaRange,AsiaClose,LondonHigh,LondonLow,LondonRange,LondonClose,OR_High,OR_Low,OR_Complete,OR_Direction,PrevDayHigh,PrevDayLow,PrevDayClose,PrevDayRange,GapFromPrevClose,Close_5m,Close_15m,Close_60m,Close_Daily,High_5m,IsEndOfMonth,IsQuarterEnd,DailyVolume,DistSwingHigh,DistSwingLow,Cam_CP,Cam_R3,Cam_R4,Cam_S3,Cam_S4,Dist_R3_Ticks,Dist_R4_Ticks,Dist_S3_Ticks,Dist_S4_Ticks,Dist_CP_Ticks
2020-01-01 20:58:00,2020-01-01,20:58,20,58,3,1,38,11591.00,11591.25,11591.00,11591.00,22,0,0.00,0.25,0.00,0.25,11591.19,11592.14,11590.24,11593.09,11589.28,11594.05,11588.33,-0.1976,0,0,0,0.65,0.44,19.33,48.36,11591.37,11591.29,11590.85,11586.60,11593.00,11588.50,11588.75,4.50,0.5556,2.00,2.50,0,2,0,11593.00,11588.50,4.50,11591.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11591.75,11590.75,11587.75,0.00,11592.50,0,0,1143,2.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 20:59:00,2020-01-01,20:59,20,59,3,1,39,11591.00,11591.00,11591.00,11591.00,6,0,0.00,0.00,0.00,0.00,11591.19,11592.14,11590.24,11593.09,11589.29,11594.04,11588.33,-0.1970,0,0,0,0.60,0.36,18.87,48.36,11591.30,11591.26,11590.88,11586.64,11593.00,11588.50,11588.75,4.50,0.5556,2.00,2.50,0,2,0,11593.00,11588.50,4.50,11591.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11591.75,11590.75,11587.75,0.00,11592.50,0,0,1149,1.50,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:00:00,2020-01-01,21:00,21,0,3,1,40,11591.00,11591.50,11591.00,11591.50,6,1,0.50,0.00,0.00,0.50,11591.19,11592.14,11590.24,11593.09,11589.29,11594.03,11588.34,0.3289,0,0,0,0.60,0.38,19.10,53.00,11591.34,11591.28,11590.91,11586.68,11593.00,11588.50,11588.75,4.50,0.6667,1.50,3.00,1,0,0,11593.00,11588.50,4.50,11591.50,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11591.50,11591.50,11591.50,0.00,11591.75,0,0,1155,1.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:01:00,2020-01-01,21:01,21,1,3,1,41,11591.50,11592.00,11591.50,11592.00,31,1,0.50,0.00,0.00,0.50,11591.20,11592.15,11590.26,11593.09,11589.32,11594.03,11588.38,0.8443,0,0,0,0.59,0.41,19.86,57.14,11591.47,11591.35,11590.94,11586.72,11593.00,11588.50,11588.75,4.50,0.7778,1.00,3.50,2,0,0,11593.00,11588.50,4.50,11592.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11591.50,11591.50,11591.50,0.00,11591.75,0,0,1186,0.50,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:02:00,2020-01-01,21:02,21,2,3,1,42,11592.00,11592.25,11591.50,11591.75,22,-1,0.25,0.25,0.25,0.75,11591.22,11592.15,11590.28,11593.09,11589.34,11594.03,11588.41,0.5696,0,0,0,0.60,0.48,20.83,54.55,11591.53,11591.39,11590.96,11586.76,11593.00,11588.50,11588.75,4.50,0.7222,1.25,3.25,0,1,0,11593.00,11588.50,4.50,11591.75,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11591.50,11591.50,11591.50,0.00,11591.75,0,0,1208,0.75,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:03:00,2020-01-01,21:03,21,3,3,1,43,11591.75,11592.25,11591.50,11592.25,23,1,0.50,0.00,0.25,0.75,11591.23,11592.17,11590.30,11593.10,11589.36,11594.03,11588.43,1.0909,0,0,0,0.61,0.53,21.73,58.60,11591.67,11591.46,11591.00,11586.81,11593.00,11588.50,11588.75,4.50,0.8333,0.75,3.75,1,0,0,11593.00,11588.50,4.50,11592.25,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11591.50,11591.50,11591.50,0.00,11591.75,0,0,1231,0.25,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:04:00,2020-01-01,21:04,21,4,3,1,44,11592.00,11592.50,11592.00,11592.25,23,1,0.25,0.25,0.00,0.50,11591.25,11592.19,11590.31,11593.12,11589.38,11594.06,11588.44,1.0692,0,0,0,0.60,0.52,22.84,58.60,11591.79,11591.54,11591.03,11586.85,11593.00,11588.50,11588.75,4.50,0.8333,0.75,3.75,2,0,0,11593.00,11588.50,4.50,11592.25,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11591.50,11591.50,11591.50,0.00,11591.75,0,0,1254,0.25,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:05:00,2020-01-01,21:05,21,5,3,1,45,11592.25,11592.75,11592.00,11592.25,38,0,0.00,0.50,0.25,0.75,11591.28,11592.22,11590.34,11593.16,11589.40,11594.10,11588.46,1.0306,0,0,0,0.61,0.57,24.12,58.60,11591.88,11591.60,11591.07,11586.90,11593.00,11588.50,11588.75,4.50,0.8333,0.75,3.75,2,0,0,11593.00,11588.50,4.50,11592.25,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11592.25,11591.50,11591.50,0.00,11592.75,0,0,1292,0.25,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:06:00,2020-01-01,21:06,21,6,3,1,46,11592.50,11592.50,11592.25,11592.50,16,0,0.00,0.00,0.25,0.25,11591.30,11592.24,11590.35,11593.18,11589.41,11594.12,11588.47,1.2784,0,0,0,0.59,0.51,25.31,60.77,11592.00,11591.68,11591.11,11586.95,11593.00,11588.50,11588.75,4.50,0.8889,0.50,4.00,2,0,0,11593.00,11588.50,4.50,11592.50,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11592.25,11591.50,11591.50,0.00,11592.75,0,0,1308,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:07:00,2020-01-01,21:07,21,7,3,1,47,11592.75,11593.00,11591.75,11592.00,59,-1,0.75,0.25,0.25,1.25,11591.34,11592.28,11590.39,11593.22,11589.45,11594.16,11588.51,0.7043,0,0,0,0.64,0.65,26.41,54.59,11592.00,11591.71,11591.15,11586.99,11593.00,11588.50,11588.75,4.50,0.7778,1.00,3.50,0,1,0,11593.00,11588.50,4.50,11592.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11592.25,11591.50,11591.50,0.00,11592.75,0,0,1367,0.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:08:00,2020-01-01,21:08,21,8,3,1,48,11592.00,11592.50,11591.75,11592.00,22,0,0.00,0.50,0.25,0.75,11591.35,11592.29,11590.41,11593.23,11589.47,11594.17,11588.53,0.6938,0,0,0,0.64,0.67,27.44,54.59,11592.00,11591.74,11591.21,11587.02,11593.00,11588.50,11588.75,4.50,0.7778,1.00,3.50,0,1,0,11593.00,11588.50,4.50,11592.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11592.25,11591.50,11591.50,0.00,11592.75,0,0,1389,0.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:09:00,2020-01-01,21:09,21,9,3,1,49,11592.00,11592.50,11592.00,11592.50,11,1,0.50,0.00,0.00,0.50,11591.36,11592.30,11590.42,11593.23,11589.48,11594.17,11588.54,1.2177,0,0,0,0.63,0.64,28.39,59.38,11592.10,11591.81,11591.27,11587.06,11593.00,11588.50,11588.75,4.50,0.8889,0.50,4.00,1,0,0,11593.00,11588.50,4.50,11592.50,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11592.25,11591.50,11591.50,0.00,11592.75,0,0,1400,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:10:00,2020-01-01,21:10,21,10,3,1,50,11592.50,11592.75,11592.50,11592.50,11,0,0.00,0.25,0.00,0.25,11591.37,11592.31,11590.42,11593.25,11589.48,11594.19,11588.54,1.2042,0,0,0,0.61,0.56,29.60,59.38,11592.18,11591.87,11591.35,11587.10,11593.00,11588.50,11588.75,4.50,0.8889,0.50,4.00,1,0,0,11593.00,11588.50,4.50,11592.50,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11592.50,11591.50,11591.50,0.00,11593.00,0,0,1411,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:11:00,2020-01-01,21:11,21,11,3,1,51,11592.75,11593.00,11592.75,11593.00,15,1,0.25,0.00,0.00,0.25,11591.38,11592.33,11590.43,11593.28,11589.48,11594.23,11588.53,1.7028,0,0,0,0.60,0.55,31.02,63.81,11592.35,11591.97,11591.43,11587.15,11593.00,11588.50,11588.75,4.50,1.0000,0.00,4.50,2,0,0,11593.00,11588.50,4.50,11593.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11592.50,11591.50,11591.50,0.00,11593.00,0,0,1426,-0.50,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:12:00,2020-01-01,21:12,21,12,3,1,52,11593.00,11594.25,11593.00,11594.00,172,1,1.00,0.25,0.00,1.25,11591.64,11592.80,11590.48,11593.96,11589.32,11595.12,11588.16,2.0382,0,0,0,0.64,0.69,33.38,70.70,11592.68,11592.16,11591.51,11587.20,11594.25,11588.50,11588.75,5.75,0.9565,0.25,5.50,3,0,0,11594.25,11588.50,5.75,11594.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11592.50,11591.50,11591.50,0.00,11593.00,0,0,1598,-1.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:13:00,2020-01-01,21:13,21,13,3,1,53,11593.75,11594.50,11593.75,11594.00,76,1,0.25,0.50,0.00,0.75,11591.75,11592.99,11590.51,11594.23,11589.26,11595.47,11588.02,1.8132,0,0,0,0.65,0.70,35.73,70.70,11592.94,11592.32,11591.60,11587.26,11594.50,11588.50,11588.75,6.00,0.9167,0.50,5.50,4,0,0,11594.50,11588.50,6.00,11594.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11592.50,11591.50,11591.50,0.00,11593.00,0,0,1674,-1.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:14:00,2020-01-01,21:14,21,14,3,1,54,11594.00,11594.00,11593.50,11593.50,34,-1,0.50,0.00,0.00,0.50,11591.79,11593.04,11590.53,11594.30,11589.27,11595.56,11588.01,1.3619,0,0,0,0.64,0.66,37.20,63.67,11593.05,11592.43,11591.67,11587.31,11594.50,11588.50,11588.75,6.00,0.8333,1.00,5.00,0,1,0,11594.50,11588.50,6.00,11593.50,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11592.50,11591.50,11591.50,0.00,11593.00,0,0,1708,-1.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:15:00,2020-01-01,21:15,21,15,3,1,55,11593.50,11593.50,11593.25,11593.50,18,0,0.00,0.00,0.25,0.25,11591.80,11593.07,11590.54,11594.33,11589.28,11595.59,11588.02,1.3437,0,0,0,0.61,0.58,37.90,63.67,11593.14,11592.53,11591.74,11587.37,11594.50,11588.50,11588.75,6.00,0.8333,1.00,5.00,0,1,0,11594.50,11588.50,6.00,11593.50,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11593.50,11593.50,11591.50,0.00,11594.50,0,0,1726,-1.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:16:00,2020-01-01,21:16,21,16,3,1,56,11593.25,11593.50,11593.25,11593.50,22,1,0.25,0.00,0.00,0.25,11591.82,11593.09,11590.56,11594.36,11589.29,11595.63,11588.02,1.3226,0,0,0,0.59,0.51,38.54,63.67,11593.21,11592.62,11591.81,11587.42,11594.50,11588.50,11588.75,6.00,0.8333,1.00,5.00,1,0,0,11594.50,11588.50,6.00,11593.50,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11593.50,11593.50,11591.50,0.00,11594.50,0,0,1748,-1.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:17:00,2020-01-01,21:17,21,17,3,1,57,11593.50,11593.75,11593.25,11593.50,12,0,0.00,0.25,0.25,0.50,11591.83,11593.11,11590.56,11594.38,11589.29,11595.65,11588.02,1.3102,0,0,0,0.58,0.51,39.39,63.67,11593.27,11592.70,11591.87,11587.48,11594.50,11588.50,11588.75,6.00,0.8333,1.00,5.00,1,0,0,11594.50,11588.50,6.00,11593.50,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11593.50,11593.50,11591.50,0.00,11594.50,0,0,1760,-1.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:18:00,2020-01-01,21:18,21,18,3,1,58,11593.25,11595.00,11593.25,11595.00,114,1,1.75,0.00,0.00,1.75,11591.99,11593.37,11590.61,11594.75,11589.24,11596.12,11587.86,2.1837,0,0,0,0.66,0.76,41.09,74.07,11593.62,11592.91,11591.96,11587.54,11595.00,11588.50,11588.75,6.50,1.0000,0.00,6.50,2,0,0,11595.00,11588.50,6.50,11595.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11593.50,11593.50,11591.50,0.00,11594.50,0,0,1874,-2.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:19:00,2020-01-01,21:19,21,19,3,1,59,11595.00,11595.50,11595.00,11595.25,82,1,0.25,0.25,0.00,0.50,11592.13,11593.63,11590.63,11595.12,11589.13,11596.62,11587.63,2.0836,0,0,0,0.65,0.71,42.95,75.34,11593.94,11593.12,11592.05,11587.61,11595.50,11588.50,11588.75,7.00,0.9643,0.25,6.75,3,0,0,11595.50,11588.50,7.00,11595.25,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11593.50,11593.50,11591.50,0.00,11594.50,0,0,1956,-2.75,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:20:00,2020-01-01,21:20,21,20,3,1,60,11595.25,11595.75,11595.25,11595.50,49,1,0.25,0.25,0.00,0.50,11592.21,11593.78,11590.64,11595.35,11589.07,11596.92,11587.51,2.0968,0,0,0,0.64,0.67,44.79,76.57,11594.25,11593.34,11592.15,11587.67,11595.75,11588.50,11588.75,7.25,0.9655,0.25,7.00,4,0,0,11595.75,11588.50,7.25,11595.50,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.50,11593.50,11591.50,0.00,11595.75,0,0,2005,-3.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:21:00,2020-01-01,21:21,21,21,3,1,61,11595.50,11596.00,11594.75,11594.75,101,-1,0.75,0.50,0.00,1.25,11592.35,11594.01,11590.70,11595.66,11589.04,11597.32,11587.39,1.4479,0,0,0,0.69,0.78,45.29,65.92,11594.35,11593.46,11592.23,11587.74,11596.00,11588.50,11588.75,7.50,0.8333,1.25,6.25,0,1,0,11596.00,11588.50,7.50,11594.75,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.50,11593.50,11591.50,0.00,11595.75,0,0,2106,-2.25,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:22:00,2020-01-01,21:22,21,22,3,1,62,11594.75,11595.25,11594.50,11594.75,28,0,0.00,0.50,0.25,0.75,11592.39,11594.05,11590.72,11595.72,11589.05,11597.39,11587.38,1.4170,0,0,0,0.69,0.78,45.21,65.92,11594.43,11593.58,11592.29,11587.80,11596.00,11588.50,11588.75,7.50,0.8333,1.25,6.25,0,1,0,11596.00,11588.50,7.50,11594.75,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.50,11593.50,11591.50,0.00,11595.75,0,0,2134,-2.25,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:23:00,2020-01-01,21:23,21,23,3,1,63,11594.75,11595.50,11594.50,11595.25,26,1,0.50,0.25,0.25,1.00,11592.42,11594.10,11590.73,11595.79,11589.05,11597.47,11587.36,1.6812,0,0,0,0.71,0.82,45.33,69.23,11594.60,11593.73,11592.37,11587.86,11596.00,11588.50,11588.75,7.50,0.9000,0.75,6.75,1,0,0,11596.00,11588.50,7.50,11595.25,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.50,11593.50,11591.50,0.00,11595.75,0,0,2160,-2.75,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:24:00,2020-01-01,21:24,21,24,3,1,64,11595.25,11595.25,11595.00,11595.00,14,-1,0.25,0.00,0.00,0.25,11592.43,11594.13,11590.74,11595.82,11589.05,11597.51,11587.36,1.5154,0,0,0,0.68,0.71,45.45,65.79,11594.68,11593.85,11592.43,11587.92,11596.00,11588.50,11588.75,7.50,0.8667,1.00,6.50,0,1,0,11596.00,11588.50,7.50,11595.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.50,11593.50,11591.50,0.00,11595.75,0,0,2174,-2.50,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:25:00,2020-01-01,21:25,21,25,3,1,65,11595.25,11595.75,11595.00,11595.25,42,0,0.00,0.50,0.25,0.75,11592.49,11594.21,11590.77,11595.93,11589.04,11597.66,11587.32,1.6024,0,0,0,0.68,0.72,45.97,67.53,11594.79,11593.98,11592.49,11587.99,11596.00,11588.50,11588.75,7.50,0.9000,0.75,6.75,0,1,0,11596.00,11588.50,7.50,11595.25,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.25,11593.50,11591.50,0.00,11596.00,0,0,2216,-2.75,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:26:00,2020-01-01,21:26,21,26,3,1,66,11595.25,11596.00,11595.25,11595.75,35,1,0.50,0.25,0.00,0.75,11592.54,11594.29,11590.79,11596.05,11589.03,11597.80,11587.28,1.8309,0,0,0,0.69,0.72,46.64,70.73,11594.98,11594.14,11592.57,11588.06,11596.00,11588.50,11588.75,7.50,0.9667,0.25,7.25,1,0,0,11596.00,11588.50,7.50,11595.75,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.25,11593.50,11591.50,0.00,11596.00,0,0,2251,0.25,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:27:00,2020-01-01,21:27,21,27,3,1,67,11595.50,11595.50,11595.00,11595.25,29,-1,0.25,0.00,0.25,0.50,11592.57,11594.34,11590.80,11596.11,11589.04,11597.88,11587.27,1.5131,0,0,0,0.69,0.73,46.64,63.94,11595.04,11594.24,11592.63,11588.13,11596.00,11588.50,11588.75,7.50,0.9000,0.75,6.75,0,1,0,11596.00,11588.50,7.50,11595.25,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.25,11593.50,11591.50,0.00,11596.00,0,0,2280,0.75,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:28:00,2020-01-01,21:28,21,28,3,1,68,11595.00,11595.00,11594.50,11594.75,34,-1,0.25,0.00,0.25,0.50,11592.61,11594.38,11590.83,11596.16,11589.06,11597.93,11587.28,1.2079,0,0,0,0.70,0.73,45.52,57.95,11594.98,11594.28,11592.67,11588.19,11596.00,11588.50,11588.75,7.50,0.8333,1.25,6.25,0,2,0,11596.00,11588.50,7.50,11594.75,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.25,11593.50,11591.50,0.00,11596.00,0,0,2314,1.25,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:29:00,2020-01-01,21:29,21,29,3,1,69,11595.00,11595.50,11595.00,11595.00,17,0,0.00,0.50,0.00,0.50,11592.62,11594.41,11590.84,11596.19,11589.06,11597.97,11587.28,1.3331,0,0,0,0.70,0.74,44.99,59.97,11594.98,11594.35,11592.73,11588.26,11596.00,11588.50,11588.75,7.50,0.8667,1.00,6.50,0,2,0,11596.00,11588.50,7.50,11595.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.25,11593.50,11591.50,0.00,11596.00,0,0,2331,1.00,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:30:00,2020-01-01,21:30,21,30,3,1,70,11594.75,11595.00,11594.75,11595.00,29,1,0.25,0.00,0.00,0.25,11592.65,11594.44,11590.86,11596.23,11589.07,11598.02,11587.29,1.3122,0,0,0,0.67,0.64,43.97,59.97,11594.99,11594.41,11592.78,11588.33,11596.00,11588.50,11588.75,7.50,0.8667,1.00,6.50,1,0,0,11596.00,11588.50,7.50,11595.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.00,11595.00,11591.50,0.00,11596.00,0,0,2360,1.00,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:31:00,2020-01-01,21:31,21,31,3,1,71,11594.75,11595.25,11594.50,11594.75,50,0,0.00,0.50,0.25,0.75,11592.70,11594.50,11590.90,11596.29,11589.10,11598.09,11587.31,1.1418,0,0,0,0.67,0.66,43.03,56.81,11594.94,11594.44,11592.83,11588.39,11596.00,11588.50,11588.75,7.50,0.8333,1.25,6.25,1,0,0,11596.00,11588.50,7.50,11594.75,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.00,11595.00,11591.50,0.00,11596.00,0,0,2410,1.25,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:32:00,2020-01-01,21:32,21,32,3,1,72,11594.75,11595.75,11594.75,11595.25,49,1,0.50,0.50,0.00,1.00,11592.75,11594.56,11590.93,11596.38,11589.12,11598.19,11587.30,1.3783,0,0,0,0.70,0.73,42.70,61.21,11595.00,11594.51,11592.90,11588.45,11596.00,11588.50,11588.75,7.50,0.9000,0.75,6.75,2,0,0,11596.00,11588.50,7.50,11595.25,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.00,11595.00,11591.50,0.00,11596.00,0,0,2459,0.75,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:33:00,2020-01-01,21:33,21,33,3,1,73,11595.25,11595.75,11595.25,11595.75,16,1,0.50,0.00,0.00,0.50,11592.77,11594.59,11590.94,11596.41,11589.12,11598.24,11587.30,1.6362,0,0,0,0.68,0.68,42.38,65.05,11595.15,11594.63,11593.01,11588.52,11596.00,11588.50,11588.75,7.50,0.9667,0.25,7.25,3,0,0,11596.00,11588.50,7.50,11595.75,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.00,11595.00,11591.50,0.00,11596.00,0,0,2475,0.25,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:34:00,2020-01-01,21:34,21,34,3,1,74,11595.50,11595.50,11595.25,11595.25,15,-1,0.25,0.00,0.00,0.25,11592.78,11594.61,11590.95,11596.44,11589.13,11598.27,11587.30,1.3495,0,0,0,0.67,0.65,42.10,58.79,11595.17,11594.68,11593.08,11588.58,11596.00,11588.50,11588.75,7.50,0.9000,0.75,6.75,0,1,0,11596.00,11588.50,7.50,11595.25,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.00,11595.00,11591.50,0.00,11596.00,0,0,2490,0.75,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:35:00,2020-01-01,21:35,21,35,3,1,75,11595.25,11595.50,11595.00,11595.50,12,1,0.25,0.00,0.25,0.50,11592.79,11594.63,11590.96,11596.46,11589.13,11598.29,11587.30,1.4763,0,0,0,0.66,0.62,41.20,60.82,11595.24,11594.76,11593.18,11588.65,11596.00,11588.50,11588.75,7.50,0.9333,0.50,7.00,1,0,0,11596.00,11588.50,7.50,11595.50,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.50,11595.00,11591.50,0.00,11595.75,0,0,2502,0.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:36:00,2020-01-01,21:36,21,36,3,1,76,11595.50,11597.00,11595.50,11597.00,104,1,1.50,0.00,0.00,1.50,11592.94,11594.88,11591.01,11596.82,11589.07,11598.75,11587.13,2.0952,0,0,0,0.72,0.79,41.83,70.29,11595.59,11594.96,11593.28,11588.72,11597.00,11588.50,11588.75,8.50,1.0000,0.00,8.50,2,0,0,11597.00,11588.50,8.50,11597.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.50,11595.00,11591.50,0.00,11595.75,0,0,2606,-1.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-01 21:37:00,2020-01-01,21:37,21,37,3,1,77,11597.00,11597.75,11596.75,11597.00,78,0,0.00,0.75,0.25,1.00,11593.07,11595.10,11591.03,11597.14,11588.99,11599.17,11586.96,1.9327,0,0,0,0.74,0.83,42.91,70.29,11595.87,11595.15,11593.41,11588.79,11597.75,11588.50,11588.75,9.25,0.9189,0.75,8.50,2,0,0,11597.75,11588.50,9.25,11597.00,,,0.00,0.00,,,0,0,0.00,0.00,0.00,0.00,0.00,11595.50,11595.00,11591.50,0.00,11595.75,0,0,2684,-1.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
